,amplitude_g,amplitude_r,amplitude_i,amplitude_z,inter_percentile_range_25_g,inter_percentile_range_25_r,inter_percentile_range_25_i,inter_percentile_range_25_z,anderson_darling_normal_g,anderson_darling_normal_r,anderson_darling_normal_i,anderson_darling_normal_z,beyond_1_std_g,beyond_1_std_r,beyond_1_std_i,beyond_1_std_z,chi2_pvar_g,chi2_pvar_r,chi2_pvar_i,chi2_pvar_z,cusum_g,cusum_r,cusum_i,cusum_z,eta_g,eta_r,eta_i,eta_z,eta_e_g,eta_e_r,eta_e_i,eta_e_z,excess_variance_g,excess_variance_r,excess_variance_i,excess_variance_z,kurtosis_g,kurtosis_r,kurtosis_i,kurtosis_z,lafler_kinman_string_length_g,lafler_kinman_string_length_r,lafler_kinman_string_length_i,lafler_kinman_string_length_z,maximum_slope_g,maximum_slope_r,maximum_slope_i,maximum_slope_z,mean_g,mean_r,mean_i,mean_z,mean_variance_g,mean_variance_r,mean_variance_i,mean_variance_z,median_g,median_r,median_i,median_z,median_absolute_deviation_g,median_absolute_deviation_r,median_absolute_deviation_i,median_absolute_deviation_z,median_buffer_range_percentage_10_g,median_buffer_range_percentage_10_r,median_buffer_range_percentage_10_i,median_buffer_range_percentage_10_z,otsu_mean_diff_g,otsu_std_lower_g,otsu_std_upper_g,otsu_lower_to_all_ratio_g,otsu_mean_diff_r,otsu_std_lower_r,otsu_std_upper_r,otsu_lower_to_all_ratio_r,otsu_mean_diff_i,otsu_std_lower_i,otsu_std_upper_i,otsu_lower_to_all_ratio_i,otsu_mean_diff_z,otsu_std_lower_z,otsu_std_upper_z,otsu_lower_to_all_ratio_z,percent_amplitude_g,percent_amplitude_r,percent_amplitude_i,percent_amplitude_z,percent_difference_magnitude_percentile_5_g,percent_difference_magnitude_percentile_5_r,percent_difference_magnitude_percentile_5_i,percent_difference_magnitude_percentile_5_z,chi2_g,chi2_r,chi2_i,chi2_z,roms_g,roms_r,roms_i,roms_z,skew_g,skew_r,skew_i,skew_z,standard_deviation_g,standard_deviation_r,standard_deviation_i,standard_deviation_z,stetson_K_g,stetson_K_r,stetson_K_i,stetson_K_z,weighted_mean_g,weighted_mean_r,weighted_mean_i,weighted_mean_z,villar_fit_amplitude_g,villar_fit_baseline_g,villar_fit_reference_time_g,villar_fit_rise_time_g,villar_fit_fall_time_g,villar_fit_plateau_rel_amplitude_g,villar_fit_plateau_duration_g,villar_fit_reduced_chi2_g,villar_fit_amplitude_r,villar_fit_baseline_r,villar_fit_reference_time_r,villar_fit_rise_time_r,villar_fit_fall_time_r,villar_fit_plateau_rel_amplitude_r,villar_fit_plateau_duration_r,villar_fit_reduced_chi2_r,villar_fit_amplitude_i,villar_fit_baseline_i,villar_fit_reference_time_i,villar_fit_rise_time_i,villar_fit_fall_time_i,villar_fit_plateau_rel_amplitude_i,villar_fit_plateau_duration_i,villar_fit_reduced_chi2_i,villar_fit_amplitude_z,villar_fit_baseline_z,villar_fit_reference_time_z,villar_fit_rise_time_z,villar_fit_fall_time_z,villar_fit_plateau_rel_amplitude_z,villar_fit_plateau_duration_z,villar_fit_reduced_chi2_z
84,0.80679417,1.0580797,1.5650244,0.742177,0.32518196,0.30726624,0.55508804,0.45374107,0.8342606,8.872104,1.2284569,0.40865135,0.30379745,0.15189873,0.2361111,0.375,0.0,0.0,0.0,0.0,0.26784205,0.25522938,0.316488,0.29794073,1.4834667,0.31580526,0.5202167,0.6560151,4.0508984e+07,1.131256e+06,3.2034845e+06,39659.348,0.00011425337,0.000273273,0.00022932579,0.00018673326,4.9025507,5.339897,3.2294226,-0.5705106,0.7506758,0.18020557,0.2993834,0.33905265,3024.9922,2059.9648,2587.25,2101.211,22.968075,22.21105,22.188963,22.127573,0.011008037,0.01711379,0.019082183,0.015952384,22.9209,22.112827,22.170832,22.098125,0.15161514,0.15154839,0.28058338,0.23784924,0.25316456,0.37341774,0.2361111,0.16666667,0.39888382,0.12157739,0.21302782,0.62025315,1.3067398,0.22658598,0.27233002,0.943038,0.6581726,0.24697846,0.28690937,0.5277778,0.58610344,0.18773717,0.20983629,0.5520833,1.2377949,1.6022224,2.049797,0.8710232,0.031186005,0.055450086,0.052768,0.053889845,14.6926365,30.240112,14.147538,6.338627,3.2268984,3.8881047,3.3082101,2.0791535,1.4079318,2.1077812,0.58354104,0.2562359,0.25283343,0.38011524,0.42341384,0.35298756,0.8362251,0.7215566,0.87522817,0.8140251,22.919926,22.153524,22.211987,22.047096,0.79180354,22.568836,2819.5388,5.352319,223.83488,0.031801317,85.9732,7.2976465,1.882535,22.124651,2994.4802,30.667559,206.69598,0.19141254,138.44664,8.988907,1.6995385,22.165531,3043.2708,10.014273,151.86432,0.38689062,128.51845,6.436738,0.7813198,21.581045,2812.1255,1.8707379,5.9958878,0.053556163,7.8497424,1.6764467
85,3.0068817,0.1862011,0.17740726,0.17098808,0.020729065,0.016132355,0.029561996,0.026903152,28.75915,26.210033,14.386659,6.7279835,0.012345679,0.07926829,0.22516556,0.11578947,0.0,0.0,0.0,0.0,0.10930474,0.18408552,0.28416425,0.116993524,1.9859042,0.6786792,0.7132131,2.0564742,4.427198e+07,3.6354445e+06,5.389659e+06,136423.03,0.00089844724,4.924988e-06,8.6743685e-06,2.7111878e-06,79.67827,9.932194,1.3955464,34.735573,0.9939811,0.38154098,0.3798582,1.115286,11681.102,375.10547,581.5586,545.4219,19.89908,19.505733,19.53127,19.531813,0.032235112,0.0023022848,0.0033558465,0.0018332186,19.8397,19.514967,19.54888,19.531261,0.010278702,0.0072574615,0.013093948,0.013166428,0.9876543,0.7865854,0.6092715,0.6315789,5.7501774,0.05739505,0.0,0.9876543,0.16669846,0.026747804,0.020022575,0.06097561,0.15705872,0.02473822,0.032413978,0.1589404,0.2735691,0.022351723,0.0,0.9894737,5.7385674,0.18645859,0.18269348,0.27124023,0.0074519427,0.008739121,0.011426503,0.0044707004,154.41489,95.72016,68.07768,4.4719377,4.6845856,3.7766035,4.400531,1.2609749,8.888065,-2.2296317,-0.92268616,4.688995,0.6414491,0.044907756,0.06554394,0.035806082,0.48065853,0.5221267,0.68590486,0.5963166,19.82323,19.495138,19.521858,19.532904,2.8694305,19.481035,2736.424,155.22977,140.8094,0.66898656,10.691369,4.420611,0.20524201,19.317402,2910.857,128.48665,106.49533,0.73403955,34.60813,5.592194,0.26866612,19.369818,2802.7664,9.978895,101.49466,0.39801154,36.919674,1.6360674,0.15850496,19.446672,2824.819,9.068763,4.5916305,0.0746146,0.61380047,2.2557123
86,0.9299488,1.5715666,1.6693001,1.2278461,0.07307434,0.11211586,0.20207977,0.16456032,12.526475,25.405567,12.324173,11.917711,0.084337346,0.03773585,0.10344828,0.04040404,0.0,0.0,0.0,2.6321907e-09,0.15039286,0.12886338,0.1826082,0.14582308,1.5178877,1.8994826,1.5990851,2.0621388,4.313116e+07,1.4286065e+07,2.4029468e+07,149414.3,7.079187e-05,0.00014638991,0.00014168385,0.00013295199,41.253166,69.327866,29.402449,36.76992,0.768277,0.9535349,0.80238956,1.0331919,2913.2695,5942.035,7489.5312,4318.625,22.021004,21.713842,21.647152,21.629116,0.0085030645,0.013156584,0.014472495,0.012795239,22.019743,21.682436,21.660059,21.585516,0.038244247,0.054470062,0.08669472,0.07493973,0.8915663,0.8742138,0.7172414,0.7171717,1.4365273,0.10160829,0.0,0.9879518,2.2839985,0.11038977,0.8317374,0.9874214,2.111061,0.1912452,0.38691345,0.9862069,1.7465191,0.11562254,0.4950427,0.97979796,1.4204807,2.8748035,2.3426247,2.1048794,0.01511284,0.016038578,0.024643123,0.017638732,27.041462,14.684488,11.913958,2.0702515,2.6825688,2.380622,2.3926096,1.1502641,5.002538,7.62487,4.062807,5.480259,0.18724601,0.28568,0.3132883,0.2767497,0.5573622,0.6610032,0.7431655,0.797517,21.99489,21.63885,21.612822,21.596594,0.892389,21.557177,2800.9907,112.22581,102.14757,0.023554735,18.446371,4.620579,1.9045836,21.439238,2737.3816,66.32436,91.53696,0.87021416,88.004944,1.6820868,1.4426533,21.274906,2417.1753,116.07561,161.85971,0.08200021,219.44255,1.6984535,1.160211,21.097494,2815.7268,5.9631233,8.689693,0.30332488,4.7317324,0.7678646
87,0.12729168,1.2274132,0.38580132,1.0538225,0.03637886,0.038007736,0.058776855,0.05145645,6.1835546,36.24543,6.4803567,21.47355,0.08219178,0.019607844,0.18181819,0.02,0.0,0.0,0.0,0.0017727038,0.2503459,0.07635027,0.19749135,0.099106364,0.4448552,1.9416969,1.7100997,2.057076,9.522755e+06,1.1658665e+07,1.5524435e+07,147184.66,4.4145595e-06,8.2201375e-05,-3.6877235e-08,7.908438e-05,8.190233,124.57331,16.95798,84.228806,0.30113775,0.9723047,0.8619202,1.0299071,128.5625,4709.8867,1276.3867,3964.418,21.289497,21.038546,20.794483,20.822939,0.0022126068,0.009315049,0.0039418805,0.009287162,21.299242,21.022713,20.799772,20.802708,0.01883316,0.018331528,0.027835846,0.024476051,0.39726028,0.9346405,0.61538464,0.93,0.17810631,0.029946929,0.0233699,0.05479452,2.3043613,0.061027195,0.0,0.99346405,0.27677345,0.053527344,0.15754227,0.95804197,1.8548851,0.054978497,0.0,0.99,0.20105743,2.3051338,0.56308746,1.8565674,0.0072860625,0.008154723,0.008936393,0.00781306,11.591933,8.776715,5.105729,1.4652175,1.9691484,1.5278081,1.6015182,0.8073593,-2.680095,10.691962,2.5860443,8.797163,0.047105286,0.19597508,0.081969365,0.193386,0.60888076,0.58838,0.7435396,0.6639344,21.289808,21.00409,20.78775,20.80414,0.1585225,21.028397,3033.6428,119.31121,122.85553,0.9452092,18.650486,1.4518951,0.70901096,20.673796,2782.6074,240.3209,225.89462,0.29931313,138.31941,1.4502802,0.3993097,20.572155,2806.5002,33.04025,144.04109,0.043245208,70.93449,0.6696256,1.8067464,19.879438,2824.6653,18.209335,1.7654438,0.40486345,10.069909,0.7516288
88,1.1978369,0.46117783,1.8607578,0.6551151,0.06309128,0.08807945,0.18709755,0.18820763,18.077124,10.768798,9.610966,1.5787412,0.050632913,0.11111111,0.12592593,0.22680412,0.0,0.0,0.0,0.56914437,0.12086266,0.16412967,0.19482735,0.1180725,1.791247,1.3593541,1.3419529,2.0830328,4.161855e+07,8.1079725e+06,4.440533e+06,139687.19,0.0001451183,-1.7289887e-05,1.897693e-05,-3.7564885e-05,62.832237,7.8477798,37.4851,5.74959,0.90714,0.71091276,0.67097914,1.0435427,4564.6484,1771.7578,1946.7031,1808.8203,22.354443,22.174295,22.405722,22.207983,0.0122448765,0.0056233895,0.01407345,0.008315181,22.30421,22.150522,22.37501,22.195694,0.031705856,0.042072296,0.09270668,0.09235954,0.9240506,0.5294118,0.76296294,0.35051546,2.3024616,0.08900982,0.0,0.98734176,0.41737366,0.066038355,0.11351879,0.9346405,2.6646824,0.21722348,0.0,0.9925926,0.3309288,0.108080365,0.18455903,0.7938144,2.3235512,0.67712784,2.6756573,0.92907333,0.016872574,0.019587792,0.027796216,0.024433237,5.158031,5.9026046,2.603929,0.9682333,1.4422092,1.2731812,1.2345915,0.7926771,7.588737,2.2878337,4.0878305,1.4704189,0.2737274,0.1246947,0.3153258,0.1846634,0.6534282,0.5628384,0.75785416,0.78798646,22.314472,22.17496,22.367748,22.160547,1.3578246,21.973083,2855.818,35.45432,125.671524,0.011620532,63.270287,1.6261678,0.6389583,22.002531,2873.9382,38.223087,191.06633,0.112929106,141.9438,0.580181,1.7820315,21.789412,2997.5444,171.38113,56.623642,0.03503599,34.72546,0.59830207,0.62373453,22.160347,2801.4524,10.157149,0.46949518,0.07185757,6.0792646,0.51640254
89,2.203187,0.27794456,1.5951071,1.1772957,0.051612854,0.04829216,0.08551788,0.074855804,24.169855,14.181917,26.904799,19.096436,0.025641026,0.13836478,0.019607844,0.010204081,0.0,0.0,0.0,9.8557946e-05,0.10589457,0.22809283,0.12207378,0.10000611,1.8248545,0.68480945,1.7997804,2.0408323,6.076281e+07,3.3340262e+06,1.4148185e+07,151467.28,0.0005776661,8.461227e-06,9.449556e-05,0.0001077933,48.035255,5.1043835,59.014507,83.14518,1.0136456,0.35825795,0.90304077,1.0206147,8275.625,667.0547,6028.5703,4608.1055,21.645748,21.480005,21.162725,21.185263,0.02424487,0.0039309426,0.014667013,0.010965725,21.583012,21.496088,21.147104,21.153603,0.025616646,0.024663925,0.038362503,0.036750793,0.9230769,0.5283019,0.7908497,0.8877551,3.1130047,0.07451991,1.3804665,0.974359,0.27682877,0.037877228,0.04223771,0.0754717,1.995348,0.09873555,0.8607492,0.98039216,2.2100544,0.06458762,0.0,0.9897959,4.0720577,0.36366844,2.9521961,2.219162,0.011066646,0.014923593,0.017881926,0.01088861,48.560337,17.365707,10.463246,1.6247019,2.9151258,1.8700792,2.0651314,0.9011009,6.723984,-1.9844681,7.045221,8.772584,0.52479833,0.08443667,0.31039396,0.23231177,0.4473248,0.6427852,0.72654676,0.70718473,21.560455,21.438778,21.106627,21.156906,1.1477835,21.300617,2699.1343,317.03192,278.68396,0.9555633,193.53735,17.610245,0.37839845,21.071012,3023.0989,145.27281,101.95639,0.9478827,41.19008,0.5814075,1.6777792,20.86555,2640.5383,157.88054,159.7155,0.6599097,113.91957,1.0686148,0.5112903,20.905155,2820.038,16.164501,12.009278,0.18208365,4.3340244,0.8552188
90,0.26360226,0.4824667,0.8448458,0.6734743,0.03483963,0.07096481,0.07842636,0.08456421,10.38489,7.710467,9.851938,10.397954,0.075,0.16666667,0.11111111,0.08421053,0.0,0.0,0.0,0.00038513442,0.19795102,0.16393144,0.14075036,0.100179434,0.94416493,1.3890243,1.6369078,2.0837176,2.3498662e+07,8.297483e+06,1.1956891e+07,161679.2,1.0500725e-05,4.8909087e-06,-4.4761473e-06,4.1815714e-05,9.672144,12.865335,21.280483,25.593767,0.51847047,0.7039673,0.8190247,1.0419073,1040.9648,1258.7383,2623.3477,2485.168,21.849688,21.824617,21.491442,21.445772,0.0034102895,0.0044853184,0.0072675818,0.007814217,21.86163,21.841305,21.491192,21.431274,0.016932487,0.03580761,0.03997898,0.03676796,0.6375,0.6602564,0.6944444,0.69473684,0.296463,0.009034925,0.037309956,0.05,0.22043037,0.059979413,0.07079946,0.10897436,0.48212624,0.09961173,0.31387085,0.9513889,0.99868584,0.08486515,0.15662444,0.97894734,0.29906845,0.63033485,1.1448803,1.1029053,0.009565958,0.013939929,0.01710173,0.014432066,14.659486,7.5478687,3.5977855,1.5647336,1.7816666,1.5010563,1.3683711,0.8396677,-2.2863657,0.90901375,2.6541262,4.474698,0.07451376,0.097890355,0.15619081,0.16758192,0.51162523,0.64977217,0.747859,0.668092,21.84094,21.790895,21.470654,21.418543,0.42576274,21.60303,2753.1934,108.619896,67.63677,0.0433972,65.7456,2.8365521,0.4639109,21.583225,2739.8003,107.08243,89.03685,0.15949813,79.53918,0.61994106,0.9122305,20.904121,2777.8455,41.713688,394.8662,0.31398627,124.1408,0.5068989,0.2428374,21.29855,2814.6023,10.673641,1.7182643,0.67440796,19.574915,0.8346684
91,1.4654503,2.1842098,0.61725235,0.3290224,0.14837646,0.169384,0.37739754,0.2628441,11.248526,23.079779,3.6258128,1.8237643,0.049382716,0.0061728396,0.3181818,0.37254903,0.0,0.0,0.0,0.0,0.18790269,0.16147807,0.40683833,0.36402577,1.69954,1.8436776,0.3610931,0.54970795,2.5381704e+07,1.3264664e+07,1.9653166e+06,33801.78,0.00018348338,0.00019993521,0.00012025375,6.8368725e-05,55.886726,118.66674,-0.4439149,-0.98590994,0.868416,0.9218487,0.1805476,0.286291,4854.082,8536.559,895.1823,1086.2734,22.147701,21.140854,20.773573,20.43596,0.013644519,0.016447136,0.011448062,0.00844889,22.117579,21.091488,20.693869,20.400085,0.07421684,0.080096245,0.13812542,0.13376331,0.8518519,0.8518519,0.24675325,0.09803922,2.4871693,0.12304633,0.0,0.9876543,4.100729,0.13116504,0.0,0.99382716,0.4297924,0.11762795,0.115069024,0.6363636,0.30195427,0.074616805,0.09793477,0.5686275,2.4865856,4.1247826,0.64024734,0.40529442,0.019768918,0.020259425,0.034363,0.025180357,26.165033,43.102077,99.34211,39.310642,3.597297,4.8682084,8.114118,5.2262907,6.771686,10.132097,0.25440544,0.38067827,0.30219474,0.3477065,0.23781715,0.17266119,0.6995992,0.7820494,0.83035463,0.83663934,22.108541,21.134792,20.811857,20.428873,1.3308842,21.47128,2814.8877,127.586174,148.03801,0.0590001,39.020664,6.6665173,5.888755,21.134691,2364.673,235.10971,384.57236,0.99999875,97.478584,22.385313,0.59278715,20.56071,2701.2903,150.31792,1.7097073,0.25534555,119.086945,27.06542,0.29234377,20.164295,2823.64,4.6221495,6.1029944,0.18157046,0.17609642,6.835834
92,0.43086815,0.6352768,0.8582487,0.42062187,0.1553917,0.17661476,0.50724983,0.35666084,3.3378649,2.4452949,1.4107087,1.0547508,0.17721519,0.2658228,0.33793104,0.3838384,0.0,0.0,0.0,0.0,0.28343874,0.27794626,0.3866783,0.38446406,0.3437483,1.1508332,0.5629636,0.44145793,5.568861e+06,6.137216e+06,4.1869875e+06,25298.713,4.466957e-05,3.0930536e-05,9.7359116e-05,7.8663434e-05,4.767092,2.8530128,-0.28343725,-0.943455,0.25685376,0.5799614,0.28182358,0.2313758,508.08594,1569.8945,1904.8633,721.0039,22.508371,22.074144,21.795856,21.330502,0.0069122566,0.0072025573,0.014911516,0.009585025,22.53175,22.051907,21.752739,21.336468,0.07949829,0.08713341,0.22712326,0.17851067,0.278481,0.4177215,0.22068965,0.15151516,0.5122814,0.09243373,0.09251363,0.06329114,0.2658558,0.101817735,0.097863786,0.6898734,0.5526829,0.20052536,0.13796555,0.59310347,0.34703255,0.10582808,0.1086631,0.4949495,0.6576557,0.7111511,0.93733215,0.47769356,0.0257489,0.021298354,0.04797408,0.031393953,25.894945,8.043711,24.581366,11.563497,3.0489628,2.1169891,3.983737,2.817805,-1.888436,-0.13550472,-0.21522154,-0.042022757,0.15558363,0.1589903,0.32500926,0.20445338,0.6324251,0.7677682,0.824022,0.8206855,22.480816,22.074356,21.82205,21.312372,0.6576575,21.724882,3028.2307,159.9264,189.29968,0.85435593,36.894875,3.0621655,0.974448,22.043707,2460.7922,76.04781,84.16866,0.98731434,372.9564,3.883049,1.0918292,21.452112,2447.4624,154.56136,5.9293504,0.48115847,372.64264,5.161078,0.6855835,21.045582,2813.5989,5.9352584,1.4586395,0.07063785,7.6283207,1.8295522
93,0.79193974,1.7218542,1.3480177,0.6700735,0.21103668,0.22790146,0.59994316,0.4491501,11.593915,23.50845,1.2644807,0.5459143,0.074074075,0.05732484,0.2986111,0.39215687,0.0,0.0,0.0,0.0,0.24577752,0.16901053,0.39837366,0.39520738,0.6717309,0.7970395,0.5147872,0.42209205,1.0629987e+07,5.382023e+06,8.588706e+06,26207.975,0.00021968312,0.00046333543,0.00034071834,0.00019729846,8.121793,18.132954,1.6937971,-0.6823857,0.40615356,0.42198703,0.28466824,0.21801217,2802.332,6686.965,7049.8594,2356.7734,21.762318,21.016047,20.795357,20.578594,0.014862921,0.02162904,0.018670542,0.014188212,21.724747,20.89686,20.8213,20.582005,0.079395294,0.10618019,0.28000927,0.2170744,0.49382716,0.7388535,0.1736111,0.13725491,1.1438789,0.107874446,0.21877229,0.9259259,1.77771,0.14092048,0.5592386,0.9426752,0.6389942,0.19115451,0.24370871,0.4722222,0.48791504,0.14294079,0.17381112,0.49019608,1.3472862,3.2194118,1.6892242,0.79732895,0.056387413,0.07687195,0.051443346,0.043692842,62.85269,167.9988,156.07004,82.87384,6.0773654,8.503098,10.840191,7.7417994,2.867745,3.9249427,0.47459427,0.18630607,0.3234516,0.45455688,0.3882606,0.29197347,0.78703725,0.66764563,0.8606713,0.82915205,21.688013,20.952188,20.836088,20.50535,1.8800294,20.759119,2824.797,43.717842,124.17133,0.07292824,242.73956,18.591417,1.5216448,20.93443,2969.975,13.396414,260.42346,0.15249886,197.25455,32.60406,1.4658868,20.812548,2571.3394,175.93408,6.05733,0.66866255,229.90971,80.92183,0.6360976,20.003965,2823.8477,5.2595096,8.101282,0.10299324,0.14055647,15.909332
94,2.1904373,0.4165001,0.6497288,1.0002909,0.061784744,0.07816315,0.08491135,0.11701584,25.910946,4.5270925,7.45573,13.327832,0.035714287,0.14473684,0.16778524,0.046296295,0.0,0.0,0.0,0.0,0.10429832,0.23512171,0.1727379,0.11397621,2.0539231,1.3805939,1.676779,2.1487546,5.899931e+07,6.952932e+06,1.2694183e+07,123559.73,0.00070119405,-4.4323167e-07,-3.8365174e-06,8.610624e-05,29.791178,26.488623,7.163438,45.931923,1.028,0.71991414,0.85121995,1.0831203,8366.637,1093.2227,1734.6445,3815.4062,21.82706,21.656006,21.317284,21.35105,0.02778824,0.0036474213,0.0067089237,0.010042049,21.737337,21.654125,21.337603,21.37387,0.0268507,0.039444923,0.039793015,0.059901237,0.9047619,0.5394737,0.62416106,0.7777778,3.1501007,0.06808135,0.85367,0.96428573,0.6343193,0.06013347,0.0,0.9934211,0.23842812,0.14372975,0.09088934,0.2147651,1.4016247,0.53552663,0.085953996,0.018518519,4.084959,0.6320286,0.740736,1.7771645,0.012622948,0.008541004,0.01856486,0.014637343,16.119596,3.6503935,4.1876755,168.71904,2.3745532,1.3230127,1.4768215,2.7488916,5.398674,3.414483,-0.7811034,-6.11543,0.6065356,0.078988574,0.14301603,0.2144083,0.63216525,0.6984708,0.7625419,0.5825565,21.710121,21.632273,21.317822,20.937384,1.9087605,21.157661,2776.9526,212.3813,226.70187,0.49261674,45.698246,2.8198242,0.3312752,21.521278,2816.7957,163.97356,61.797436,0.46959147,8.645946,0.6194527,0.85925806,20.918745,2806.0515,350.67792,84.64632,0.99045545,461.04184,0.7893906,1.9882998,20.885246,2761.193,12.621536,0.34335485,0.9861198,57.73002,85.87893
95,1.7404327,0.31495285,0.4648943,0.7428484,0.040006638,0.03019905,0.07662392,0.05625534,24.11326,13.0305805,6.9530325,16.058306,0.024691358,0.105960265,0.23239437,0.020618556,0.0,0.0,0.0,5.2180482e-15,0.1057639,0.13249458,0.21818237,0.10818586,1.9223509,1.2305094,1.490806,1.924447,4.3720576e+07,7.9208565e+06,1.4025981e+07,146189.92,0.0003163822,4.428343e-06,2.5524873e-06,4.228087e-05,68.73131,19.560389,7.0520287,76.16709,0.9857413,0.6415559,0.7633337,0.962458,6534.547,855.2969,1149.2266,2740.2305,20.938583,20.878895,20.63208,20.672516,0.017808557,0.0028694924,0.004760669,0.0068534636,20.896341,20.882137,20.65514,20.664118,0.018400192,0.014814377,0.030853271,0.028083801,0.9259259,0.74172187,0.6549296,0.87628865,3.2239017,0.1042321,0.0,0.9876543,0.16660118,0.03698923,0.045551047,0.059602648,0.18341064,0.06943208,0.0633162,0.20422535,1.3160133,0.04734525,0.0,0.9896907,3.226345,0.42697906,0.48897552,1.3108444,0.008615697,0.008202951,0.01113716,0.007791988,73.454666,16.088963,14.898376,2.553174,3.847461,1.7411585,2.48913,1.002714,8.050331,1.4753844,0.043688063,8.205596,0.37288594,0.059911832,0.0982225,0.14167833,0.45262694,0.5348154,0.7218188,0.623672,20.89079,20.860794,20.629065,20.66581,1.0001231,20.405125,2821.0771,209.91463,192.87596,0.042268313,71.48266,30.179466,0.2681894,20.691534,2865.131,181.70264,55.020615,0.48575217,31.81897,0.8097269,0.5640802,20.248068,2712.8958,62.625,317.9136,0.11048927,104.20838,0.84502727,0.26953056,20.554365,2825.9595,15.210787,17.638935,0.09355293,13.108534,1.3019222
96,0.1962061,0.53332424,0.38880062,0.18902874,0.030040741,0.028240204,0.082912445,0.07316208,17.06137,25.035063,11.532342,0.5620696,0.048780486,0.06329114,0.20945945,0.22772278,0.0,0.0,0.0,1.2101431e-14,0.20971106,0.13921246,0.28369203,0.23536941,0.30364043,1.2570707,0.82001954,1.7817266,1.8851861e+06,7.244452e+06,7.539757e+06,117833.13,1.2401924e-05,1.4810561e-05,2.3774914e-05,4.039983e-06,14.79525,31.353046,0.98873997,1.638525,0.28119454,0.6622813,0.42661077,0.9205825,93.0,1484.8203,1195.1719,634.52344,21.317694,20.792454,20.586277,20.562937,0.003594177,0.004175506,0.006350646,0.0027958662,21.332458,20.802208,20.624458,20.560362,0.016242981,0.013596535,0.04041767,0.036725998,0.68292683,0.89873415,0.4864865,0.24752475,0.34451103,0.010901568,0.01749371,0.048780486,0.29706573,0.03676373,0.062445495,0.044303797,0.29374313,0.059819885,0.06197139,0.1891892,0.08734894,0.037309673,0.037784763,0.5445545,0.35664558,0.69374275,0.3984108,0.20783424,0.00870037,0.0067624836,0.018918343,0.008637002,37.909992,45.65159,62.49278,2.4855623,2.3253562,2.3235679,4.527808,1.2571299,-3.9258976,1.7919723,-0.8668245,0.13992366,0.076619565,0.086819015,0.13073616,0.05749122,0.46593478,0.5167919,0.72395325,0.79550785,21.310688,20.76355,20.558615,20.569695,0.8361022,20.98845,2699.4907,186.8419,16.529972,0.99996775,324.48206,0.7606105,0.53869855,20.477812,2851.7017,121.414085,78.92078,0.25394616,19.827486,2.8127809,0.3901681,20.294754,2888.2922,116.03812,66.01168,0.40618888,18.62052,1.5865741,0.2184001,20.435469,2809.9812,5.3310947,6.5674534,0.10190562,9.861314,0.8385054
97,0.90608215,2.3077497,2.2697592,0.1608715,0.052013397,0.085847855,0.24149704,0.12139702,14.134029,38.668755,20.184235,1.3526168,0.074074075,0.0121951215,0.006666667,0.34285715,0.0,0.0,0.0,0.0,0.15342644,0.07422535,0.18874678,0.38367605,1.7213266,1.9996996,1.6501815,0.44821933,5.1955904e+07,8.3415345e+06,1.0459634e+07,26123.342,6.979835e-05,0.0002433287,0.00031782134,1.1736556e-05,38.212,137.05646,111.54184,-0.84595776,0.8780222,1.0004411,0.8257523,0.23679644,2887.1953,9234.051,8264.285,304.42188,21.723352,20.856478,20.443811,19.911963,0.008413427,0.017453758,0.018198682,0.0036022947,21.724388,20.817028,20.401546,19.899157,0.02529335,0.04182434,0.11586857,0.057495117,0.9259259,0.98170733,0.94666666,0.15238096,1.3646126,0.10269443,0.0,0.9876543,4.458435,0.10666806,0.0,0.99390244,4.2382965,0.13708869,0.0,0.99333334,0.12533379,0.035699766,0.03565613,0.5714286,1.3467312,4.4706974,4.252306,0.17247963,0.0130087035,0.0119926315,0.020911276,0.011063474,45.066963,23.579744,83.86767,16.762709,3.1816502,3.3608758,7.006025,3.441143,4.591373,11.318482,9.824423,0.14698228,0.18276782,0.36402392,0.3720504,0.07172876,0.5263011,0.68857473,0.75979006,0.8441663,21.695248,20.812595,20.43165,19.922663,0.720062,21.382559,2797.8774,44.62191,29.607672,0.2040411,21.045359,9.423655,3.2712078,20.60934,2751.6997,84.873116,135.1573,0.90564746,69.7447,5.647898,2.2284539,19.997393,2726.1846,205.5797,220.01526,0.66415316,98.16759,13.489636,0.21125652,19.793682,2807.3464,4.1436887,2.3871627,0.02884577,13.175693,2.9268587
